Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
37316,718.059,265.5290926,179.2660522,1.481201206,0.737700858,37723,217.9729498,0.731256124,0.989210826,0.909462274,0.820900443,7.11569,0.1993236,374.00203359000005,200.627792421,SIRA
37310,726.555,273.8397781,174.3442845,1.570683999,0.771140257,37749,217.9554253,0.73070897,0.988370553,0.888174134,0.795923174,7.339581000000001,0.1816919,351.589002945,199.998701616,DERMASON
35653,704.843,265.1395304,171.5330926,1.545704833,0.762528989,36096,213.060577,0.78213847,0.987727172,0.901822697,0.803579069,7.436667999999999,0.19128140000000002,358.3853226,200.62260018900002,DERMASON
26195,605.709,222.0516273,150.5838059,1.474604961,0.734925617,26593,182.6266954,0.72725506,0.985033655,0.897222618,0.822451507,8.476871000000001,0.2392525,375.416696955,200.489830845,DERMASON
22069,561.523,208.0328728,135.9878443,1.529790209,0.75676727,22426,167.6279318,0.683801202,0.984080977,0.879543694,0.805776172,9.426475,0.2451245,360.34775764499994,199.644235503,DERMASON
49111,857.162,337.4183289,185.796998,1.8160591,0.834740934,49628,250.0601273,0.709040772,0.989582494,0.839968157,0.741098233,6.870525,0.1278418,304.820758005,200.483017548,SIRA
69462,1001.839,376.0246721,238.4526609,1.576936365,0.77321743,70724,297.3916025,0.749684313,0.982155987,0.869683598,0.790883217,5.413387,0.1306466,347.15042652,198.259928604,CALI
80217,1194.35,398.6535152,257.7597309,1.546608983,0.762849713,81872,319.5863836,0.751011122,0.979785519,0.706664138,0.801664532,4.969689,0.1266134,356.679641655,199.784561442,BARBUNYA
34197,685.626,251.96495,173.0572597,1.455962902,0.726817451,34610,208.6647376,0.740451239,0.988067033,0.914162318,0.828149858,7.368043,0.2137803,380.63686434,200.707790622,DERMASON
39054,743.283,285.5676142,174.9237281,1.632526458,0.79043378,39578,222.9912491,0.73512028,0.986760321,0.88831498,0.780870232,7.312122,0.1677022,338.41586704499997,200.08476418799998,SIRA
31286,664.966,241.2069127,166.8670505,1.445503543,0.722088733,31688,199.5860025,0.704005401,0.98731381,0.889121321,0.827447275,7.70974,0.22293629999999998,379.99129056,198.927982254,DERMASON
25748,592.254,215.4115956,152.6381424,1.411256663,0.705622123,26065,181.06179,0.740310523,0.987838097,0.922438369,0.840538735,8.366149,0.2575943,392.110477575,200.409141003,DERMASON
40609,754.396,282.3668969,183.4200674,1.539454766,0.760292708,40994,227.387301,0.759785212,0.990608382,0.89667158,0.805290222,6.953308,0.1803769,359.913249255,200.663249625,SIRA
38457,710.385,240.6964573,203.7703174,1.181214518,0.532251517,38801,221.2803045,0.778986388,0.991134249,0.957629908,0.91933345,6.258846,0.2757822,469.071566115,200.66468999100002,SEKER
77815,1075.607,432.7701699,230.6963657,1.875929725,0.846071765,78443,314.7652064,0.850251311,0.991994187,0.845212567,0.727326485,5.561526,0.09600449999999999,293.59711788,199.467170382,CALI
31091,638.558,210.4862549,188.3268476,1.117664622,0.446621924,31458,198.9630385,0.786377317,0.988333651,0.958172836,0.945254305,6.770006,0.3333984,495.89566349999996,200.726581911,SEKER
30351,660.466,243.3848931,159.1468213,1.529310426,0.756590079,30818,196.5810098,0.705017422,0.984846518,0.874343202,0.807696021,8.019007,0.2105194,362.06693896499996,200.533804821,DERMASON
28814,619.554,228.3790911,160.7908762,1.42034857,0.7101479,29079,191.5388322,0.767186751,0.990886894,0.943311405,0.838688127,7.9259770000000005,0.24189929999999998,390.385765125,200.813074824,DERMASON
198796,1739.161,689.3857988,372.7612894,1.849402871,0.84120581,202308,503.1052857,0.825324864,0.982640331,0.825919899,0.729787713,3.467805,0.0606765,295.587509385,197.979708072,BOMBAY
26860,616.229,230.0630612,148.9521822,1.544543073,0.762115858,27217,184.9302954,0.702773417,0.986883198,0.888856407,0.803824371,8.565267,0.2205796,358.604158545,200.594222406,DERMASON
34446,683.254,255.6426261,171.8799839,1.487332151,0.74023814,34839,209.4230392,0.702520803,0.988719538,0.927223213,0.819202347,7.421548,0.20617639999999998,372.45632917499995,200.625623229,DERMASON
81552,1115.057,427.5548743,245.7604718,1.739721897,0.818290762,83067,322.2347457,0.723312165,0.98176171,0.824233655,0.753668745,5.242727,0.104342,315.24920079000003,198.626366679,CALI
39539,740.844,277.776349,181.8119061,1.527822655,0.756039295,39964,224.3716077,0.734161468,0.989365429,0.90527809,0.807741942,7.025376,0.184476,362.10811053000003,200.361498777,DERMASON
63231,934.028,355.6625584,227.2279162,1.56522387,0.76930122,63775,283.7396864,0.761158995,0.991470012,0.910793921,0.79777778,5.6248130000000005,0.1405451,353.229409785,200.233340373,CALI
44977,812.835,313.3930895,183.3279576,1.709466977,0.811049402,45529,239.3041893,0.708857368,0.987875859,0.855451825,0.763591149,6.967852,0.1461242,323.604650865,200.34501677699998,SIRA
44515,757.601,265.5904698,213.9674526,1.241265747,0.592420038,44780,238.0719604,0.771744595,0.99408218,0.97461965,0.896387437,5.966314000000001,0.2376123,445.948292535,200.471366382,SEKER
63766,1027.779,339.7887826,240.0385775,1.415559058,0.707778251,65051,284.9375244,0.76447034,0.980246268,0.758576805,0.838572487,5.328683,0.16254069999999998,390.278117325,200.08073253,BARBUNYA
81515,1194.963,416.0416065,251.2564253,1.655844646,0.797043885,83485,322.1616388,0.730192144,0.976402947,0.717362186,0.774349569,5.103866,0.113195,332.78757652499996,199.567477422,BARBUNYA
163329,1542.364,581.8152915,360.5469962,1.613701675,0.784844127,165504,456.0229617,0.731066371,0.986858324,0.862778685,0.783793359,3.5622290000000003,0.08292930000000001,340.95427665,199.261073625,BOMBAY
30132,641.444,235.3682107,164.047866,1.434753261,0.717086723,30578,195.870503,0.769773145,0.98541435,0.92028073,0.832187586,7.8112379999999995,0.23109179999999999,384.35757879,199.71732654000002,DERMASON
36768,699.477,244.34699,191.6975467,1.274648498,0.62009085,37178,216.3665214,0.781732364,0.988971973,0.944350019,0.885488793,6.645643,0.25202810000000003,435.170173665,200.88737065499998,SEKER
39247,743.15,277.5708585,180.4551539,1.538170856,0.759829124,39686,223.5415675,0.781501394,0.988938165,0.893024482,0.805349556,7.0724100000000005,0.1835206,359.966288385,200.52544201499998,DERMASON
38487,732.235,281.0956723,174.6086133,1.609861432,0.783674677,38860,221.3665972,0.741389274,0.990401441,0.902034101,0.787513359,7.303652,0.1732813,344.198396505,200.67829990200002,DERMASON
47134,811.933,307.5409802,195.4577912,1.573439352,0.772059387,47608,244.9752492,0.780390079,0.99004369,0.898470403,0.79656132,6.5248219999999995,0.1620411,352.15301448,200.670943503,SIRA
54366,933.319,389.9463531,178.055523,2.19002672,0.889664176,54925,263.0987288,0.61286468,0.989822485,0.784290638,0.674704935,7.172614,0.09168810000000001,252.650845695,200.388707745,HOROZ
35804,683.756,236.5847337,192.9328021,1.226254588,0.578769272,36096,213.5112846,0.785347664,0.991910461,0.962363431,0.90247279,6.607774,0.270378,452.02371048000003,200.74509179999998,SEKER
51078,846.634,313.1676812,209.2495743,1.496622788,0.744007705,51632,255.0186845,0.794716206,0.98927022,0.895472673,0.814319931,6.131166,0.1663041,368.02990725,199.479623538,SIRA
70555,1022.104,399.3988311,229.2301352,1.742348713,0.81889881,72235,299.7222315,0.782553239,0.976742576,0.848686872,0.750433422,5.6608149999999995,0.1107407,312.54842815499995,197.222051637,CALI
42716,777.283,295.2720553,184.4858443,1.600513343,0.780785204,43147,233.2117072,0.703028308,0.990010893,0.88846864,0.789819772,6.912446,0.1659295,346.21747596,200.68335766500002,SIRA
31762,662.124,248.1775532,163.5682922,1.517271776,0.752074849,32109,201.0985689,0.708561995,0.989193061,0.910414247,0.810301199,7.813663,0.2077879,364.40635831500003,200.240720691,DERMASON
25339,593.553,222.598198,145.1640073,1.533425551,0.758103122,25653,179.6179747,0.709438083,0.987759716,0.903816627,0.806915673,8.784806,0.2297336,361.367661165,200.685065562,DERMASON
40441,760.734,276.5748288,187.6580195,1.473823658,0.734593729,40925,226.9164613,0.691973376,0.988173488,0.878144724,0.820452325,6.838971,0.1911542,373.59381999,199.410618831,SIRA
58608,964.516,407.9653242,183.4402091,2.223968923,0.893206561,59182,273.1703191,0.776717557,0.990301105,0.791676753,0.669592004,6.960915,0.0863152,248.83616586,200.421952944,HOROZ
39561,723.419,263.8513541,191.2792687,1.379403821,0.688800578,39905,224.4340207,0.80082996,0.991379526,0.949942467,0.850607803,6.669480999999999,0.215372,401.56116687,200.60705706000002,DERMASON
29208,628.934,227.548644,163.6710597,1.390280263,0.694720877,29584,192.8439281,0.730382596,0.987290427,0.927900775,0.847484409,7.790627,0.2479014,398.61755232,200.706690549,DERMASON
43917,762.456,267.0217706,210.0972822,1.270943478,0.617186299,44291,236.4674631,0.770230454,0.991555847,0.949320713,0.885573721,6.080146,0.2306708,435.25365287999995,200.34187595100002,SEKER
45024,790.438,292.3623177,196.7499382,1.48595888,0.739673296,45489,239.4291905,0.821351041,0.989777748,0.905562268,0.81894682,6.493477,0.1801689,372.22401117,200.315359629,SIRA
67796,1020.867,404.659343,215.6127283,1.876787823,0.846225277,69042,293.8035878,0.77715622,0.981953014,0.817477117,0.72605166,5.968779,0.10231409999999999,292.568812215,198.859471002,CALI
38482,734.166,279.5266014,176.3842859,1.584759096,0.7757741,38847,221.3522174,0.683322679,0.990604165,0.897178718,0.791882477,7.263827,0.1761928,348.028210635,199.747234938,DERMASON
169030,1570.87,586.9240816,368.221092,1.593944764,0.778717839,170989,463.9134405,0.782437624,0.988543123,0.860781975,0.790414732,3.472307,0.08360229999999999,346.73927364,200.16096067499998,BOMBAY
34099,670.159,237.7722053,183.2249309,1.297706618,0.637330955,34376,208.3655327,0.800671551,0.991942053,0.954104179,0.87632418,6.972996,0.2536637,426.20895774,200.30978589900002,SIRA
48813,813.947,288.045974,216.1629714,1.332540778,0.660931679,49316,249.3003046,0.736155517,0.98980047,0.925876604,0.865487898,5.901008999999999,0.2042444,415.73346261,200.63124339,SEKER
85044,1121.92,421.6688171,258.0643879,1.633967478,0.790852125,86103,329.0613679,0.784647322,0.987700777,0.84904315,0.780378711,4.958243,0.1134303,337.98996726,200.009346978,CALI
41196,756.365,274.9410719,191.2819573,1.437360197,0.71831324,41620,229.0248377,0.779562873,0.98981259,0.904903078,0.832996089,6.673975,0.1982148,385.10477917500003,200.46917226600002,SIRA
45564,802.744,296.0736966,196.3402805,1.507962074,0.748489491,46120,240.8607204,0.746461337,0.987944493,0.888541202,0.813516105,6.497974,0.1755587,367.30369086,200.59439144700002,BARBUNYA
63038,959.999,361.0622912,223.0374861,1.618841288,0.786393577,63717,283.3063261,0.794539886,0.989343503,0.859549177,0.784646675,5.7276929999999995,0.1339233,341.69707422,200.33120667,CALI
58500,935.208,380.0832217,196.9932454,1.929422609,0.855205072,58982,272.9185105,0.77295069,0.991828015,0.840522423,0.718049351,6.497148999999999,0.10654169999999999,286.15515285000004,199.954880199,HOROZ
39046,762.103,293.4847372,170.0652844,1.725718087,0.814994336,39616,222.9684087,0.794748626,0.985611874,0.84481005,0.759727442,7.516384,0.1544614,320.33811123000004,200.20804995,SIRA
63406,951.177,358.4486263,225.9868437,1.586148204,0.776223274,64085,284.1320583,0.781169919,0.989404697,0.880678796,0.792671634,5.6532290000000005,0.1376733,348.7222176,200.320989036,BARBUNYA
38035,727.098,272.166538,178.5378062,1.524419638,0.754771883,38448,220.0628685,0.749975352,0.989258219,0.904081088,0.808559605,7.155687,0.1886597,362.84159242500004,200.320166946,DERMASON
44027,813.833,293.3718283,192.1111738,1.527094039,0.755768822,44639,236.7634208,0.756217795,0.986290015,0.835330551,0.807042115,6.663453,0.17436680000000002,361.48092112499995,199.919076471,BARBUNYA
43701,770.263,276.4757779,201.4840559,1.372196806,0.684770867,44144,235.8852292,0.743290132,0.989964661,0.925599615,0.853185878,6.326532,0.20678549999999998,403.99900881,200.770443327,SEKER
68551,991.189,381.2139196,230.854313,1.651318161,0.795786853,69514,295.4350081,0.733510957,0.986146675,0.876820533,0.774984839,5.561026,0.12373930000000001,333.333833055,199.34861736599998,CALI
65617,977.81,351.8985886,238.9379581,1.472761345,0.734141381,66608,289.0435248,0.715491391,0.985121907,0.862416954,0.821383018,5.3629180000000005,0.1505788,374.441884965,199.719225789,BARBUNYA
28562,625.547,236.0184004,154.7383861,1.525273762,0.755090989,28874,190.6994176,0.791980923,0.989194431,0.917230711,0.807985383,8.263371000000001,0.2172456,362.326410345,200.147820501,DERMASON
28446,631.047,240.3244637,151.3797054,1.587560651,0.776678521,28754,190.311776,0.766119041,0.989288447,0.897651285,0.791895145,8.448445000000001,0.20494020000000002,348.039346155,200.106752583,DERMASON
64244,963.98,342.9316574,239.1408081,1.434015633,0.716738085,65055,286.0034988,0.751268798,0.987533625,0.86877315,0.833995616,5.337955999999999,0.15929780000000002,386.02952128500004,200.482965891,BARBUNYA
38971,716.507,249.8799202,199.0578246,1.255313227,0.604488421,39315,222.7541656,0.754915445,0.991250159,0.953916891,0.891444841,6.411944999999999,0.2497741,441.04401672,200.510497263,SEKER
71977,1034.818,398.2830064,231.3987532,1.72119772,0.813910141,72900,302.7275387,0.790061798,0.98733882,0.844647803,0.760081484,5.533476,0.1139248,320.636743965,199.869776196,CALI
50634,900.818,367.9263941,176.3934148,2.085828399,0.877582406,51393,253.9078792,0.628174431,0.985231452,0.784111801,0.690105095,7.26639,0.10166220000000001,264.31599831,199.666452234,HOROZ
184245,1671.122,620.9515398,385.1374477,1.612285545,0.784414055,189905,484.3428743,0.725508263,0.970195624,0.829066299,0.780001084,3.3702490000000003,0.0769525,337.662938505,197.164367853,BOMBAY
76790,1092.1,367.7125576,268.2932239,1.370562224,0.683844714,78048,312.6852485,0.710255651,0.983881714,0.809076743,0.85035238,4.788546999999999,0.1544469,401.32003935,199.201533807,BARBUNYA
49422,859.314,325.5628232,194.4635313,1.674158754,0.802006788,50202,250.8506424,0.665741689,0.98446277,0.84105889,0.770513783,6.587407,0.143224,329.498776395,199.780694604,SIRA
44725,792.243,293.1964593,194.9031834,1.504318473,0.747063345,45258,238.6328532,0.720905867,0.988223077,0.895454229,0.81390087,6.555537999999999,0.1774493,367.65121743000003,200.29904164500002,SIRA
49011,840.74,318.6756123,196.7553529,1.619654091,0.786636988,49596,249.8054109,0.690198564,0.988204694,0.871324663,0.783886188,6.502123999999999,0.1514423,341.03504358,200.043458487,SIRA
34207,668.737,228.0324687,191.4154535,1.191296024,0.543480298,34515,208.6952446,0.757730817,0.991076344,0.961200851,0.91519969,6.666252,0.28848609999999997,464.86271196,200.561457999,SEKER
48762,873.62,347.8634023,181.5333206,1.916250974,0.853035852,49613,249.1700357,0.613242784,0.982847238,0.802871863,0.716287008,7.133902999999999,0.1158391,284.75222828999995,197.616222888,HOROZ
84600,1121.771,426.5786115,254.1952656,1.678153252,0.803063742,85556,328.2012576,0.771756979,0.988826032,0.84483483,0.769380482,5.0423,0.10898660000000002,328.53021093,199.66870685100002,CALI
73552,1036.071,399.4394506,235.2856685,1.697678627,0.808104144,74109,306.0217558,0.748941023,0.992484044,0.861043941,0.766128021,5.430708,0.1154095,325.75844047500004,200.287678311,CALI
32941,695.209,255.1218669,164.681723,1.549181428,0.763758422,33455,204.7969332,0.728767063,0.984636078,0.856477329,0.802741591,7.7448120000000005,0.1983781,357.63870385499996,200.654945712,DERMASON
41774,752.677,282.5255891,188.6111438,1.497926281,0.74452947,42141,230.6259065,0.775661022,0.991291142,0.926613527,0.816300949,6.763192,0.18523910000000002,369.822717645,200.625947442,DERMASON
46202,811.465,297.6964718,199.0855254,1.495319517,0.743484297,46846,242.5411583,0.67904174,0.986252828,0.881720736,0.814726345,6.4433679999999995,0.17512160000000002,368.397354435,199.504905519,SIRA
164498,1591.267,616.7934563,345.4119747,1.785674793,0.828484235,168989,457.652006,0.793909266,0.973424306,0.816364993,0.741985832,3.7495499999999997,0.0701038,305.55135112500005,197.601233313,BOMBAY
53507,843.007,299.6543401,227.6097554,1.316526788,0.650420466,53987,261.0119314,0.753407491,0.991108971,0.946145884,0.871043387,5.600283,0.1988607,421.08770301000004,200.773011705,SEKER
26874,609.355,230.0850987,149.1908917,1.542219475,0.761286089,27275,184.978484,0.788093842,0.985297892,0.90949731,0.803956818,8.561625,0.22063120000000003,358.72234412999995,200.358460662,DERMASON
42219,769.884,288.7779838,187.1060851,1.543391727,0.761705287,42680,231.8510305,0.807200352,0.989198688,0.895091057,0.802869483,6.840001,0.17531359999999999,357.75267033,199.968747591,SIRA
25792,597.381,214.5223095,153.3719859,1.398705952,0.699179108,26121,181.2164295,0.725921756,0.98740477,0.908222116,0.84474398,8.317397000000001,0.2612568,396.04377756,200.619291126,DERMASON
43282,822.236,311.418956,177.8458297,1.751061335,0.820892864,44083,234.7516858,0.663936187,0.98182973,0.804496594,0.753813091,7.195115,0.1433086,315.36996768,199.997591895,SIRA
33552,679.815,254.0594706,168.8456593,1.504684643,0.74720726,33963,206.6875255,0.802199641,0.987898596,0.91231915,0.813539936,7.5721110000000005,0.20460309999999998,367.32521154,200.17014336,DERMASON
59135,1064.665,343.159616,219.8602324,1.560808029,0.767796508,61028,274.395737,0.69358433,0.968981451,0.655584249,0.799615468,5.802987,0.14633770000000001,354.858617835,200.589373281,BARBUNYA
66455,983.999,380.8743797,224.5440977,1.696211941,0.807732638,67706,290.8833683,0.675273341,0.981523056,0.86247837,0.763725217,5.731313,0.1202769,323.71829488500003,198.861373467,CALI
68823,1054.403,368.6293354,239.0642829,1.54196742,0.761195798,70191,296.0205486,0.705153689,0.980510322,0.777911511,0.803030362,5.3561939999999995,0.13739279999999998,357.89605791,199.864281459,BARBUNYA
70322,1019.083,400.2240975,226.1837303,1.769464572,0.824993163,71199,299.2269227,0.810142623,0.987682411,0.850906741,0.747648441,5.691306999999999,0.1096937,310.23289656,198.807513507,CALI
21706,546.187,199.3233899,138.8673301,1.435351208,0.717368823,22006,166.2436091,0.791034985,0.986367354,0.914338368,0.834039644,9.182871,0.2740975,386.070280485,200.69087406,DERMASON
